142;dockyard;3473.00;9.53;605.00;-1.82;0
142;anti_air_building;3474.00;9.80;599.00;4.77;0
142;anti_air_building;3474.00;9.80;600.00;6.21;0
142;anti_air_building;3474.00;9.80;600.00;2.96;0
142;synthetic_refinery;3472.00;9.78;602.00;0.01;0
142;fuel_silo;3476.00;9.80;598.00;6.20;0
142;radar_station;3477.00;9.85;600.00;3.36;0
142;nuclear_reactor_spawn;3474.00;9.80;600.00;4.86;0
142;special_project_facility_spawn;3475.00;9.80;604.00;1.38;0
142;rocket_site_spawn;3481.00;9.80;601.00;2.91;0
142;naval_base_spawn;3483.00;9.75;601.00;-4.47;20847
143;arms_factory;2966.00;9.75;596.00;0.79;0
143;arms_factory;2966.00;9.75;599.00;4.05;0
143;arms_factory;2968.00;9.82;590.00;5.23;0
143;arms_factory;2967.00;9.80;593.00;4.94;0
143;arms_factory;2966.00;9.75;597.00;1.26;0
143;arms_factory;2971.00;9.82;599.00;5.40;0
143;industrial_complex;2967.00;9.80;596.00;1.29;0
143;industrial_complex;2967.00;9.80;595.00;1.72;0
143;industrial_complex;2970.00;9.80;595.00;4.60;0
143;industrial_complex;2965.00;9.82;589.00;2.68;0
143;industrial_complex;2971.00;9.80;601.00;6.16;0
143;industrial_complex;2970.00;9.88;600.00;2.13;0
143;air_base;2970.00;9.88;600.00;5.37;0
143;supply_node;2967.00;9.80;594.00;2.77;0
143;bunker;2964.00;9.80;589.00;4.44;0
143;coastal_bunker;2971.00;9.75;594.00;0.46;0
143;stronghold_network;2969.00;9.80;590.00;4.77;0
143;dockyard;2963.00;9.53;593.00;-0.90;0
143;anti_air_building;2967.00;9.80;598.00;2.96;0
143;anti_air_building;2969.00;9.90;598.00;0.01;0
143;anti_air_building;2970.00;9.82;602.00;6.20;0
143;synthetic_refinery;2968.00;9.82;600.00;1.09;0
143;fuel_silo;2967.00;9.80;597.00;4.86;0
143;radar_station;2967.00;9.80;595.00;4.72;0
143;nuclear_reactor_spawn;2966.00;9.85;591.00;2.91;0
143;special_project_facility_spawn;2963.00;9.80;591.00;0.00;0
143;rocket_site_spawn;2968.00;9.85;592.00;3.95;0
143;naval_base_spawn;2963.00;9.53;593.00;-0.90;17500
143;floating_harbor;2969.37;9.50;605.86;-0.20;4083
144;arms_factory;1614.00;10.05;581.00;5.23;0
144;arms_factory;1622.00;9.85;581.00;4.94;0
144;arms_factory;1614.00;9.95;574.00;1.26;0
144;arms_factory;1614.00;10.07;580.00;5.40;0
144;arms_factory;1616.00;10.00;578.00;1.29;0
144;arms_factory;1615.00;9.75;571.00;1.72;0
144;industrial_complex;1614.00;10.07;578.00;4.60;0
144;industrial_complex;1611.00;9.93;580.00;2.68;0
144;industrial_complex;1614.00;9.78;571.00;6.16;0
144;industrial_complex;1612.00;9.80;572.00;2.13;0
144;industrial_complex;1621.00;9.85;579.00;5.37;0
144;industrial_complex;1618.00;9.88;577.00;3.29;0
144;air_base;1624.00;10.00;587.00;4.44;0
144;supply_node;1620.00;10.00;583.00;4.20;0
144;bunker;1612.00;9.90;584.00;4.77;0
144;coastal_bunker;1625.00;9.57;582.00;-0.12;0
144;stronghold_network;1625.00;9.93;592.00;2.96;0
144;dockyard;1611.00;9.85;584.00;-1.89;0
144;anti_air_building;1618.00;10.07;585.00;6.20;0
144;anti_air_building;1615.00;10.03;578.00;1.09;0
144;anti_air_building;1627.00;9.93;587.00;4.86;0
144;synthetic_refinery;1615.00;9.98;575.00;1.38;0
144;fuel_silo;1626.00;9.78;583.00;2.91;0
144;radar_station;1622.00;9.93;583.00;6.13;0
144;nuclear_reactor_spawn;1622.00;10.00;585.00;3.95;0
144;special_project_facility_spawn;1627.00;9.93;587.00;2.73;0
144;rocket_site_spawn;1610.00;9.82;581.00;3.56;0
144;naval_base_spawn;1622.00;9.55;576.00;-0.12;20783
144;floating_harbor;1618.13;9.50;568.05;-3.27;938
145;arms_factory;3063.00;9.90;586.00;1.26;0
145;arms_factory;3063.00;9.90;584.00;5.40;0
145;arms_factory;3064.00;9.90;583.00;1.29;0
145;arms_factory;3065.00;9.93;586.00;1.72;0
145;arms_factory;3068.00;9.82;584.00;4.60;0
145;arms_factory;3062.00;9.85;585.00;2.68;0
145;industrial_complex;3063.00;9.90;584.00;6.16;0
145;industrial_complex;3063.00;9.90;586.00;2.13;0
145;industrial_complex;3063.00;9.90;586.00;5.37;0
145;industrial_complex;3065.00;9.88;587.00;3.29;0
145;industrial_complex;3063.00;9.90;583.00;4.44;0
145;industrial_complex;3067.00;9.85;588.00;5.85;0
145;air_base;3067.00;9.85;583.00;4.77;0
145;supply_node;3065.00;9.95;584.00;1.05;0
145;bunker;3069.00;9.82;585.00;2.96;0
145;coastal_bunker;3070.00;9.80;585.00;-3.73;0
145;stronghold_network;3067.00;9.93;585.00;6.20;0
145;dockyard;3070.00;9.80;588.00;-3.73;0
145;anti_air_building;3066.00;9.93;587.00;4.86;0
145;anti_air_building;3065.00;9.88;587.00;1.38;0
145;anti_air_building;3069.00;9.88;586.00;2.91;0
145;synthetic_refinery;3066.00;9.98;586.00;0.00;0
145;fuel_silo;3070.00;9.82;586.00;3.95;0
145;radar_station;3066.00;9.98;585.00;2.36;0
145;nuclear_reactor_spawn;3066.00;9.93;584.00;3.56;0
145;special_project_facility_spawn;3065.00;9.93;586.00;4.87;0
145;rocket_site_spawn;3065.00;9.90;582.00;4.61;0
145;naval_base_spawn;3068.00;9.78;589.00;-3.73;22377
145;floating_harbor;3061.79;9.50;574.36;-3.46;6224
146;industrial_complex;1625.00;9.90;543.00;3.29;0
146;industrial_complex;1629.00;10.00;550.00;6.21;0
146;supply_node;1646.00;10.03;538.00;4.05;0
146;supply_node;1627.00;10.00;545.00;4.69;0
146;supply_node;1647.00;10.18;558.00;2.83;0
146;supply_node;1672.00;10.00;566.00;2.43;0
146;supply_node;1639.00;10.00;574.00;2.52;0
146;supply_node;1662.00;10.20;548.00;1.89;0
146;supply_node;1657.00;9.80;580.00;2.43;0
146;supply_node;1655.00;10.10;572.00;3.93;0
146;supply_node;1628.00;10.00;563.00;2.05;0
146;bunker;1685.00;9.85;564.00;1.77;0
146;bunker;1647.00;10.03;542.00;1.15;0
146;bunker;1633.00;10.18;562.00;3.05;0
146;bunker;1620.00;9.85;551.00;0.01;0
146;bunker;1659.00;10.00;571.00;3.86;0
146;bunker;1634.00;9.90;577.00;4.57;0
146;bunker;1656.00;9.80;583.00;5.87;0
146;bunker;1650.00;10.30;558.00;2.86;0
146;bunker;1664.00;10.15;544.00;0.74;0
146;coastal_bunker;1689.00;9.75;566.00;-4.15;0
146;coastal_bunker;1612.00;9.80;540.00;-1.75;0
146;coastal_bunker;1660.00;9.80;583.00;-4.39;0
146;coastal_bunker;1621.00;9.50;566.00;-1.33;0
146;coastal_bunker;1630.00;9.53;578.00;-2.08;0
146;coastal_bunker;1670.00;9.73;577.00;-4.39;0
146;special_project_facility_spawn;1625.00;10.00;560.00;3.68;0
146;special_project_facility_spawn;1651.00;10.10;570.00;4.79;0
146;special_project_facility_spawn;1623.00;9.90;542.00;1.51;0
146;special_project_facility_spawn;1653.00;10.20;560.00;0.92;0
146;special_project_facility_spawn;1643.00;9.93;538.00;2.59;0
146;special_project_facility_spawn;1632.00;9.90;573.00;2.88;0
146;special_project_facility_spawn;1655.00;10.35;548.00;5.79;0
146;special_project_facility_spawn;1672.00;10.00;562.00;1.17;0
146;special_project_facility_spawn;1665.00;9.75;578.00;5.09;0
146;naval_base_spawn;1689.00;9.75;565.00;1.51;16142
146;naval_base_spawn;1634.00;9.75;582.00;-3.00;22368
146;naval_base_spawn;1623.00;9.57;571.00;-2.72;20783
146;naval_base_spawn;1616.00;9.78;543.00;-1.75;22432
146;naval_base_spawn;1648.00;9.53;583.00;-2.25;22368
146;naval_base_spawn;1669.00;9.73;577.00;-4.39;20676
146;floating_harbor;1759.46;9.50;505.55;-0.36;13561
146;floating_harbor;1764.79;9.50;511.64;0.32;13562
146;floating_harbor;1800.27;9.50;450.39;-2.29;13600
146;floating_harbor;1798.83;9.50;440.48;-1.79;13616
146;floating_harbor;1825.86;9.50;430.37;-1.37;13632
146;floating_harbor;1451.00;9.50;406.00;-3.46;13644
147;arms_factory;1827.00;9.80;578.00;4.60;0
147;arms_factory;1828.00;9.82;575.00;2.68;0
147;arms_factory;1825.00;9.80;574.00;6.16;0
147;arms_factory;1841.00;9.80;582.00;2.13;0
147;arms_factory;1836.00;9.80;581.00;5.37;0
147;arms_factory;1832.00;9.88;577.00;3.29;0
147;industrial_complex;1830.00;9.82;575.00;4.44;0
147;industrial_complex;1833.00;9.85;579.00;5.85;0
147;industrial_complex;1834.00;9.82;578.00;4.77;0
147;industrial_complex;1831.00;9.82;580.00;6.21;0
147;industrial_complex;1831.00;9.90;578.00;2.96;0
147;industrial_complex;1835.00;9.80;581.00;0.01;0
147;air_base;1834.00;9.80;581.00;6.20;0
147;supply_node;1834.00;9.80;577.00;3.36;0
147;bunker;1832.00;9.82;576.00;4.86;0
147;coastal_bunker;1830.00;9.80;581.00;-3.52;0
147;stronghold_network;1834.00;9.82;580.00;2.91;0
147;dockyard;1829.00;9.80;580.00;-3.52;0
147;anti_air_building;1835.00;9.80;578.00;3.95;0
147;anti_air_building;1829.00;9.80;574.00;2.73;0
147;anti_air_building;1831.00;9.82;580.00;3.56;0
147;synthetic_refinery;1827.00;9.80;577.00;4.87;0
147;fuel_silo;1830.00;9.90;577.00;4.61;0
147;radar_station;1835.00;9.80;578.00;4.84;0
147;nuclear_reactor_spawn;1832.00;9.82;576.00;5.43;0
147;special_project_facility_spawn;1829.00;9.85;579.00;3.43;0
147;rocket_site_spawn;1832.00;9.90;578.00;3.97;0
147;naval_base_spawn;1826.00;9.50;578.00;-1.70;19933
147;floating_harbor;1844.79;9.50;574.30;-1.82;4158
148;arms_factory;3895.00;9.88;578.00;6.16;0
148;arms_factory;3897.00;10.03;578.00;2.13;0
148;arms_factory;3895.00;9.85;583.00;5.37;0
148;arms_factory;3899.00;9.85;574.00;3.29;0
148;arms_factory;3894.00;9.90;582.00;4.44;0
148;arms_factory;3901.00;9.93;576.00;5.85;0
148;industrial_complex;3896.00;9.88;575.00;4.77;0
148;industrial_complex;3897.00;9.93;582.00;6.21;0
148;industrial_complex;3896.00;9.93;576.00;2.96;0
148;industrial_complex;3893.00;9.90;581.00;0.01;0
148;industrial_complex;3899.00;10.00;577.00;6.20;0
148;industrial_complex;3901.00;9.90;575.00;1.09;0
148;air_base;3897.00;9.93;582.00;4.86;0
148;supply_node;3897.00;10.03;577.00;4.72;0
148;bunker;3894.00;9.80;575.00;2.91;0
148;coastal_bunker;3903.00;9.82;578.00;-2.68;0
148;stronghold_network;3903.00;9.85;577.00;3.95;0
148;dockyard;3903.00;9.82;578.00;-2.68;0
148;anti_air_building;3895.00;9.82;575.00;3.56;0
148;anti_air_building;3898.00;9.90;582.00;4.87;0
148;anti_air_building;3896.00;9.98;579.00;4.61;0
148;synthetic_refinery;3897.00;10.03;577.00;0.72;0
148;fuel_silo;3895.00;9.93;581.00;5.43;0
148;radar_station;3898.00;9.98;579.00;6.01;0
148;nuclear_reactor_spawn;3896.00;9.95;578.00;3.97;0
148;special_project_facility_spawn;3900.00;9.90;579.00;2.64;0
148;rocket_site_spawn;3900.00;9.90;579.00;3.86;0
148;naval_base_spawn;3900.00;9.85;582.00;-2.68;15304
148;floating_harbor;3892.87;9.50;585.26;0.46;6455
149;arms_factory;1893.00;9.80;576.00;5.37;0
149;arms_factory;1882.00;9.80;564.00;3.29;0
149;arms_factory;1895.00;9.98;568.00;4.44;0
149;arms_factory;1908.00;10.07;567.00;5.85;0
149;arms_factory;1893.00;9.93;570.00;4.77;0
149;arms_factory;1877.00;9.80;565.00;6.21;0
149;industrial_complex;1887.00;9.90;566.00;2.96;0
149;industrial_complex;1902.00;9.85;566.00;0.01;0
149;industrial_complex;1904.00;9.95;568.00;6.20;0
149;industrial_complex;1902.00;9.95;568.00;1.09;0
149;industrial_complex;1880.00;9.80;563.00;4.86;0
149;industrial_complex;1897.00;9.88;577.00;1.38;0
149;air_base;1896.00;9.80;578.00;2.91;0
149;supply_node;1905.00;9.98;568.00;6.13;0
149;supply_node;1885.00;9.90;566.00;4.05;0
149;bunker;1883.00;9.80;563.00;2.73;0
149;bunker;1902.00;9.90;567.00;3.56;0
149;coastal_bunker;1895.00;9.53;579.00;-3.14;0
149;coastal_bunker;1888.00;9.50;561.00;0.90;0
149;stronghold_network;1910.00;10.05;569.00;0.72;0
149;dockyard;1903.00;9.57;560.00;0.52;0
149;anti_air_building;1897.00;9.93;575.00;3.43;0
149;anti_air_building;1911.00;9.93;562.00;3.97;0
149;anti_air_building;1915.00;9.82;567.00;2.64;0
149;synthetic_refinery;1896.00;10.00;572.00;3.86;0
149;fuel_silo;1888.00;9.82;564.00;4.20;0
149;radar_station;1894.00;10.00;569.00;4.89;0
149;nuclear_reactor_spawn;1901.00;9.80;564.00;5.96;0
149;special_project_facility_spawn;1902.00;9.88;577.00;5.40;0
149;special_project_facility_spawn;1889.00;9.80;564.00;5.26;0
149;rocket_site_spawn;1897.00;9.88;566.00;0.49;0
149;naval_base_spawn;1890.00;9.53;575.00;-3.50;22390
149;naval_base_spawn;1913.00;9.80;573.00;-3.14;22390
149;floating_harbor;1905.00;9.50;583.00;0.00;5207
149;floating_harbor;1890.46;9.50;580.55;-0.36;7156
150;arms_factory;3647.00;10.10;558.00;4.44;0
150;arms_factory;3640.00;9.88;568.00;5.85;0
150;arms_factory;3657.00;9.85;557.00;4.77;0
150;arms_factory;3650.00;10.07;558.00;6.21;0
150;industrial_complex;3645.00;9.90;568.00;6.20;0
150;air_base;3644.00;10.07;556.00;3.95;0
150;supply_node;3643.00;9.85;572.00;2.04;0
150;supply_node;3655.00;10.00;545.00;5.27;0
150;supply_node;3666.00;9.90;535.00;4.84;0
150;supply_node;3644.00;10.10;558.00;1.58;0
150;supply_node;3632.00;9.85;566.00;6.01;0
150;supply_node;3654.00;9.95;562.00;3.97;0
150;supply_node;3634.00;9.85;557.00;5.32;0
150;supply_node;3640.00;9.82;542.00;3.71;0
150;bunker;3665.00;9.90;538.00;0.30;0
150;bunker;3636.00;9.80;541.00;1.27;0
150;bunker;3654.00;10.12;539.00;4.78;0
150;bunker;3645.00;10.03;553.00;1.88;0
150;bunker;3651.00;9.82;568.00;1.85;0
150;bunker;3638.00;9.98;558.00;0.28;0
150;bunker;3636.00;9.78;570.00;1.98;0
150;bunker;3641.00;9.90;568.00;0.51;0
150;coastal_bunker;3628.00;9.53;560.00;-1.25;0
150;coastal_bunker;3672.00;9.75;535.00;-4.17;0
150;coastal_bunker;3643.00;9.75;576.00;-2.68;0
150;coastal_bunker;3660.00;9.80;558.00;1.37;0
150;coastal_bunker;3635.00;9.50;573.00;-3.39;0
150;coastal_bunker;3662.00;9.78;552.00;-3.99;0
150;coastal_bunker;3638.00;9.78;543.00;-2.11;0
150;stronghold_network;3630.00;9.80;568.00;5.83;0
150;anti_air_building;3660.00;9.90;546.00;5.56;0
150;anti_air_building;3644.00;9.90;567.00;3.00;0
150;fuel_silo;3634.00;9.80;541.00;1.58;0
150;radar_station;3637.00;9.57;547.00;0.08;0
150;special_project_facility_spawn;3646.00;10.03;545.00;1.68;0
150;special_project_facility_spawn;3669.00;9.80;530.00;3.90;0
150;special_project_facility_spawn;3633.00;9.90;561.00;3.67;0
150;special_project_facility_spawn;3642.00;9.90;566.00;5.21;0
150;special_project_facility_spawn;3654.00;10.00;547.00;2.87;0
150;special_project_facility_spawn;3651.00;10.07;561.00;4.63;0
150;special_project_facility_spawn;3632.00;9.90;564.00;4.61;0
150;special_project_facility_spawn;3660.00;9.80;557.00;2.68;0
150;naval_base_spawn;3672.00;9.78;527.00;0.88;22459
150;naval_base_spawn;3653.00;9.78;568.00;-3.00;22394
150;naval_base_spawn;3635.00;9.57;550.00;-2.11;19904
150;naval_base_spawn;3647.00;9.53;576.00;-2.68;20218
150;naval_base_spawn;3631.00;9.75;569.00;-3.39;20218
150;naval_base_spawn;3627.00;9.50;560.00;-1.25;19904
150;naval_base_spawn;3666.00;9.78;548.00;-3.99;14425
150;floating_harbor;3668.60;9.50;517.80;-2.21;13515
151;arms_factory;4547.00;10.40;546.00;4.77;0
151;arms_factory;4523.00;10.00;550.00;6.21;0
151;arms_factory;4545.00;10.30;540.00;2.96;0
151;arms_factory;4559.00;10.05;542.00;0.01;0
151;arms_factory;4556.00;9.93;573.00;6.20;0
151;arms_factory;4544.00;10.35;560.00;1.09;0
151;industrial_complex;4525.00;9.88;561.00;4.86;0
151;industrial_complex;4533.00;10.15;542.00;1.38;0
151;industrial_complex;4535.00;10.00;539.00;2.91;0
151;industrial_complex;4537.00;10.05;540.00;0.00;0
151;industrial_complex;4538.00;10.07;540.00;3.95;0
151;industrial_complex;4547.00;10.40;564.00;2.73;0
151;air_base;4563.00;10.00;544.00;3.56;0
151;supply_node;4523.00;9.93;537.00;2.04;0
151;supply_node;4546.00;10.25;539.00;5.27;0
151;supply_node;4542.00;10.18;566.00;4.84;0
151;supply_node;4561.00;10.00;541.00;1.58;0
151;supply_node;4556.00;10.18;555.00;6.01;0
151;supply_node;4521.00;9.90;551.00;3.97;0
151;supply_node;4537.00;10.38;551.00;5.98;0
151;supply_node;4553.00;10.07;570.00;5.32;0
151;supply_node;4527.00;9.85;561.00;3.71;0
151;bunker;4538.00;10.15;557.00;4.73;0
151;bunker;4549.00;10.03;571.00;5.96;0
151;bunker;4529.00;9.82;562.00;5.40;0
151;bunker;4522.00;10.00;543.00;5.26;0
151;bunker;4527.00;10.10;544.00;0.49;0
151;bunker;4536.00;9.80;535.00;0.30;0
151;bunker;4562.00;9.98;555.00;1.27;0
151;bunker;4540.00;10.20;562.00;4.78;0
151;bunker;4564.00;9.85;540.00;1.88;0
151;coastal_bunker;4558.00;9.80;534.00;-0.28;0
151;coastal_bunker;4520.00;9.57;533.00;0.46;0
151;coastal_bunker;4516.00;9.50;561.00;-2.76;0
151;coastal_bunker;4525.00;9.75;563.00;-2.90;0
151;coastal_bunker;4536.00;9.80;571.00;-2.09;0
151;coastal_bunker;4566.00;9.85;552.00;1.28;0
151;coastal_bunker;4558.00;9.80;567.00;-3.93;0
151;coastal_bunker;4536.00;9.50;534.00;-0.93;0
151;stronghold_network;4543.00;10.55;548.00;0.28;0
151;dockyard;4558.00;9.85;561.00;-4.04;0
151;anti_air_building;4554.00;10.32;551.00;0.24;0
151;anti_air_building;4547.00;10.40;564.00;0.51;0
151;anti_air_building;4559.00;10.03;556.00;1.62;0
151;synthetic_refinery;4517.00;9.75;555.00;3.24;0
151;fuel_silo;4521.00;9.90;553.00;4.66;0
151;radar_station;4540.00;10.23;555.00;4.44;0
151;nuclear_reactor_spawn;4540.00;10.12;566.00;6.01;0
151;special_project_facility_spawn;4554.00;10.35;544.00;4.39;0
151;special_project_facility_spawn;4528.00;10.07;543.00;0.97;0
151;special_project_facility_spawn;4545.00;10.35;557.00;6.02;0
151;special_project_facility_spawn;4542.00;10.23;564.00;1.01;0
151;special_project_facility_spawn;4524.00;10.05;549.00;0.25;0
151;special_project_facility_spawn;4556.00;9.95;572.00;3.35;0
151;special_project_facility_spawn;4528.00;10.03;557.00;1.92;0
151;special_project_facility_spawn;4560.00;9.93;539.00;5.44;0
151;special_project_facility_spawn;4557.00;9.85;563.00;5.42;0
151;rocket_site_spawn;4519.00;9.80;534.00;5.37;0
151;naval_base_spawn;4538.00;9.80;572.00;-2.98;22380
151;naval_base_spawn;4517.00;9.50;536.00;-1.68;16540
151;naval_base_spawn;4521.00;9.75;564.00;-2.90;18063
151;naval_base_spawn;4559.00;9.82;573.00;-3.93;18645
151;naval_base_spawn;4565.00;9.80;539.00;-4.47;18855
151;naval_base_spawn;4551.00;9.50;532.00;0.40;20427
151;naval_base_spawn;4517.00;9.53;552.00;-1.37;14445
151;naval_base_spawn;4561.00;9.88;559.00;-4.04;18645
151;floating_harbor;4528.13;9.50;526.74;-2.68;150
151;floating_harbor;4551.76;9.50;525.57;-2.74;324
151;floating_harbor;4539.85;9.50;578.90;0.17;501
151;floating_harbor;4571.79;9.50;543.70;-1.33;2628
151;floating_harbor;4566.47;9.50;563.37;-0.90;3645
151;floating_harbor;4509.14;9.50;548.63;-4.52;4229
151;floating_harbor;4560.95;9.50;577.95;-0.79;7174
151;floating_harbor;4524.30;9.50;571.79;0.24;13438
152;supply_node;42.00;9.80;565.00;1.58;0
152;bunker;40.00;9.80;564.00;3.97;0
152;coastal_bunker;45.00;9.70;569.00;-3.93;0
152;anti_air_building;41.00;9.80;564.00;5.96;0
152;anti_air_building;43.00;9.80;565.00;5.26;0
152;fuel_silo;39.00;9.80;566.00;0.30;0
152;nuclear_reactor_spawn;44.00;9.78;567.00;4.78;0
152;special_project_facility_spawn;43.00;9.80;566.00;0.51;0
152;rocket_site_spawn;44.00;9.78;567.00;4.22;0
152;naval_base_spawn;43.00;9.50;569.00;-3.93;15353
152;floating_harbor;47.95;9.50;570.95;-0.79;4749
153;arms_factory;3324.00;9.82;553.00;6.20;0
153;arms_factory;3324.00;9.88;554.00;1.09;0
153;arms_factory;3324.00;9.90;555.00;4.86;0
153;arms_factory;3324.00;9.90;557.00;1.38;0
153;arms_factory;3325.00;9.95;560.00;2.91;0
153;arms_factory;3322.00;9.85;552.00;0.00;0
153;industrial_complex;3321.00;9.93;558.00;3.95;0
153;industrial_complex;3326.00;9.90;561.00;2.73;0
153;industrial_complex;3316.00;9.80;552.00;3.56;0
153;industrial_complex;3321.00;9.90;554.00;4.87;0
153;industrial_complex;3324.00;9.90;555.00;4.61;0
153;industrial_complex;3319.00;9.88;554.00;0.72;0
153;air_base;3317.00;9.80;551.00;5.43;0
153;supply_node;3321.00;9.93;555.00;6.01;0
153;bunker;3324.00;9.82;553.00;3.97;0
153;coastal_bunker;3329.00;9.57;558.00;-3.68;0
153;stronghold_network;3324.00;9.90;557.00;3.86;0
153;dockyard;3322.00;9.85;562.00;-3.68;0
153;anti_air_building;3319.00;9.85;555.00;4.73;0
153;anti_air_building;3319.00;9.85;555.00;5.96;0
153;anti_air_building;3327.00;9.90;560.00;5.40;0
153;synthetic_refinery;3323.00;9.93;556.00;5.26;0
153;fuel_silo;3327.00;9.90;560.00;0.49;0
153;radar_station;3322.00;9.98;556.00;2.92;0
153;nuclear_reactor_spawn;3318.00;9.80;556.00;1.27;0
153;special_project_facility_spawn;3320.00;9.85;559.00;4.78;0
153;rocket_site_spawn;3318.00;9.80;557.00;1.88;0
153;naval_base_spawn;3315.00;9.50;553.00;-1.37;18626
153;floating_harbor;3309.14;9.50;552.63;-4.51;5762
154;arms_factory;5050.00;9.82;544.00;4.86;0
154;arms_factory;5048.00;9.80;542.00;1.38;0
154;arms_factory;5052.00;9.73;546.00;2.91;0
154;arms_factory;5050.00;9.85;545.00;0.00;0
154;arms_factory;5052.00;9.80;553.00;3.95;0
154;arms_factory;5057.00;9.73;548.00;2.73;0
154;industrial_complex;5043.00;9.78;531.00;3.56;0
154;industrial_complex;5056.00;9.80;553.00;4.87;0
154;industrial_complex;5047.00;9.78;538.00;4.61;0
154;industrial_complex;5053.00;9.80;555.00;0.72;0
154;industrial_complex;5058.00;9.70;544.00;5.43;0
154;industrial_complex;5048.00;9.80;538.00;3.43;0
154;air_base;5055.00;9.80;552.00;3.97;0
154;supply_node;5046.00;9.80;536.00;5.98;0
154;supply_node;5058.00;9.70;545.00;5.32;0
154;supply_node;5049.00;9.80;550.00;3.71;0
154;bunker;5047.00;9.90;547.00;4.73;0
154;bunker;5062.00;9.80;546.00;5.96;0
154;bunker;5047.00;9.78;540.00;5.40;0
154;coastal_bunker;5064.00;9.75;546.00;-4.25;0
154;coastal_bunker;5057.00;9.75;554.00;-4.19;0
154;coastal_bunker;5044.00;9.53;536.00;-0.93;0
154;stronghold_network;5057.00;9.70;546.00;1.27;0
154;dockyard;5055.00;9.50;546.00;-1.57;0
154;anti_air_building;5048.00;9.82;548.00;1.88;0
154;anti_air_building;5054.00;9.78;555.00;0.51;0
154;anti_air_building;5055.00;9.70;547.00;4.22;0
154;synthetic_refinery;5055.00;9.80;551.00;4.67;0
154;fuel_silo;5063.00;9.80;545.00;5.82;0
154;radar_station;5053.00;9.73;543.00;0.84;0
154;nuclear_reactor_spawn;5049.00;9.80;555.00;1.85;0
154;special_project_facility_spawn;5044.00;9.80;546.00;2.17;0
154;special_project_facility_spawn;5044.00;9.78;533.00;0.65;0
154;special_project_facility_spawn;5056.00;9.80;550.00;0.28;0
154;rocket_site_spawn;5044.00;9.78;545.00;1.98;0
154;naval_base_spawn;5043.00;9.53;535.00;-0.93;14746
154;naval_base_spawn;5060.00;9.73;548.00;-4.25;22431
154;naval_base_spawn;5054.00;9.73;556.00;-2.55;15048
154;floating_harbor;5040.87;9.50;546.26;0.46;4061
154;floating_harbor;5058.00;9.50;535.00;-3.14;7188
154;floating_harbor;5043.12;9.50;558.82;0.59;13461
155;arms_factory;5018.00;9.80;528.00;2.91;0
155;arms_factory;5026.00;9.90;542.00;0.00;0
155;arms_factory;5019.00;9.80;533.00;3.95;0
155;arms_factory;5014.00;9.75;526.00;2.73;0
155;arms_factory;5019.00;9.80;528.00;3.56;0
155;arms_factory;5020.00;9.75;540.00;4.87;0
155;industrial_complex;5024.00;9.80;544.00;4.61;0
155;industrial_complex;5021.00;9.78;542.00;0.72;0
155;industrial_complex;5020.00;9.78;538.00;5.43;0
155;industrial_complex;5020.00;9.75;540.00;3.43;0
155;industrial_complex;5018.00;9.80;534.00;3.97;0
155;industrial_complex;5020.00;9.80;536.00;2.64;0
155;air_base;5020.00;9.80;536.00;3.86;0
155;supply_node;5026.00;9.90;541.00;3.71;0
155;supply_node;5018.00;9.80;531.00;4.89;0
155;bunker;5018.00;9.80;527.00;5.96;0
155;bunker;5026.00;9.80;537.00;5.40;0
155;coastal_bunker;5024.00;9.78;534.00;1.11;0
155;coastal_bunker;5025.00;9.75;546.00;-3.34;0
155;stronghold_network;5021.00;9.80;532.00;0.30;0
155;dockyard;5016.00;9.50;533.00;-0.59;0
155;anti_air_building;5016.00;9.80;525.00;4.78;0
155;anti_air_building;5028.00;9.85;542.00;1.88;0
155;anti_air_building;5018.00;9.80;526.00;0.51;0
155;synthetic_refinery;5016.00;9.80;526.00;4.22;0
155;fuel_silo;5024.00;9.80;535.00;4.67;0
155;radar_station;5023.00;9.80;535.00;0.92;0
155;nuclear_reactor_spawn;5018.00;9.80;532.00;1.26;0
155;special_project_facility_spawn;5023.00;9.78;544.00;1.85;0
155;special_project_facility_spawn;5022.00;9.80;535.00;2.17;0
155;rocket_site_spawn;5017.00;9.75;533.00;0.65;0
155;naval_base_spawn;5016.00;9.50;534.00;-0.59;22460
155;naval_base_spawn;5031.00;9.78;545.00;-4.25;15048
155;floating_harbor;5035.60;9.50;533.80;-2.21;6
155;floating_harbor;5012.12;9.50;522.18;-3.73;13497
156;arms_factory;3167.00;9.80;524.00;3.95;0
156;arms_factory;3164.00;9.90;528.00;2.73;0
156;arms_factory;3165.00;9.85;526.00;3.56;0
156;arms_factory;3166.00;9.85;526.00;4.87;0
156;arms_factory;3165.00;9.88;527.00;4.61;0
156;arms_factory;3162.00;9.85;527.00;0.72;0
156;industrial_complex;3165.00;9.88;528.00;5.43;0
156;industrial_complex;3168.00;9.80;525.00;3.43;0
156;industrial_complex;3165.00;9.80;525.00;3.97;0
156;industrial_complex;3163.00;9.90;527.00;2.64;0
156;industrial_complex;3168.00;9.80;525.00;3.86;0
156;industrial_complex;3167.00;9.85;526.00;4.20;0
156;air_base;3164.00;9.85;526.00;4.73;0
156;supply_node;3164.00;9.85;526.00;4.69;0
156;bunker;3163.00;9.85;526.00;5.40;0
